,@Token,All Alphabetic,All Alphanumeric,Any Alphabetic,Global IDF,Global TF,Global TF-IDF,Phrase,Stopword
26294,"fountain,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26293,answer?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8745,sampled,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26291,back's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8746,bother;,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26289,"thrillons,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26287,judy,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26286,plaintiff,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26285,hic-cups,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26284,roq]this,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26283,"obvious,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8748,wit'cha),False,False,True,10.3409627642517,1,10.3409627642517,False,False
26281,overhand,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26258,columbo,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26256,arm...,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26209,wiser,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8779,comeover,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26228,friendship's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26227,truth;,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8780,(brrr,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26225,oxycontin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8781,"""actin",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26223,guesswork,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8782,basement),False,False,True,10.3409627642517,1,10.3409627642517,False,False
26221,"gleamin',",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8784,"shaquille,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8785,rene,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8788,all-all,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26217,tereka,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8789,ballin-a**,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26215,"mothafuckas,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26214,a-heh.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26213,merry-go-round,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26211,grav-ay,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26229,"wholesale,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8777,254,False,True,False,10.3409627642517,1,10.3409627642517,False,False
8759,it[meth],False,False,True,10.3409627642517,1,10.3409627642517,False,False
8776,implicate,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8763,"serv-d,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26252,fazin?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26251,squashed,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26250,"3000,",False,False,False,10.3409627642517,1,10.3409627642517,False,False
26249,fuschia,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26247,esophagus,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8766,"jocks,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26245,c-i,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8769,lay's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8770,smarts,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8772,tut.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26239,"grills,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8773,blizzard,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26237,beck's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26236,"riviera,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8774,in-to,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26234,"makas,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26299,"c.o.,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8743,"mandela's,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26301,"sizzla,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26366,"chorus,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8686,focal,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26363,"devina,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8687,"presidents,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26361,"strive,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8688,leaked,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26359,"baltimore,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8693,weed!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26357,"carharts,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26355,icin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
26353,deep-booted,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26352,backhand,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8702,sure...,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26350,ghettoes,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26349,"chops,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8704,"jugular,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8706,dipset,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8707,sutra,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8685,benefactor,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26367,(aiyo,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26302,"raincoat,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26368,"sewage,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8673,bgeezy,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8674,fraggle,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8676,bandstand,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26383,foiled,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8678,rich!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8679,hut!),False,False,True,10.3409627642517,1,10.3409627642517,False,False
26380,nemesis,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26379,"spitting,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26378,"ecstasy,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8680,"boy.""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26376,push-ups,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26375,"spirit,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26374,bedtime),False,False,True,10.3409627642517,1,10.3409627642517,False,False
8681,slaps),False,False,True,10.3409627642517,1,10.3409627642517,False,False
26371,"""blood",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26370,high-derox,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8684,your?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8709,bitched,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26344,dason,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26343,mother...,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26342,questions?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26319,foggie,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26318,[breakdown],False,False,True,10.3409627642517,1,10.3409627642517,False,False
8734,hypethetical,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8735,"keesha,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26315,somma',False,False,True,10.3409627642517,1,10.3409627642517,False,False
8736,fitting),False,False,True,10.3409627642517,1,10.3409627642517,False,False
26313,boogers,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8737,sixteen!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26311,beaches,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26310,diminished,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26309,yaki,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8739,n*****s,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26307,girly,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8741,quickity-quick,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26305,tampon,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26304,fowls,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8742,wayz,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26320,doctor?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26321,thought's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8732,yolk,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26333,(honey),False,False,True,10.3409627642517,1,10.3409627642517,False,False
8714,"pricks,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8718,(rat-tat-tat-tat),False,False,True,10.3409627642517,1,10.3409627642517,False,False
8721,fifteen),False,False,True,10.3409627642517,1,10.3409627642517,False,False
8724,(more,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26336,upsets,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8726,"way""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8727,singer],False,False,True,10.3409627642517,1,10.3409627642517,False,False
26332,"rubbish,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26323,"clap,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26331,gunclap,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8728,seminar,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26329,shakey,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26328,[homey],False,False,True,10.3409627642517,1,10.3409627642517,False,False
26326,"basin',",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8731,teenage,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26324,chang,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26210,standby,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26208,dollop,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8927,chorus***,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26087,commanded,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8882,"domino's,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8884,tizeam,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26083,ghosttown,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26080,sours,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8887,"we're,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26077,prominent,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26076,bale,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8891,growed,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8892,dee],False,False,True,10.3409627642517,1,10.3409627642517,False,False
26073,enuff,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8893,"loungin,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8894,weezy),False,False,True,10.3409627642517,1,10.3409627642517,False,False
8896,prevail,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26069,enhances,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8897,tonel,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26067,biblical,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26066,ohh-oh,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26086,a—catch,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26088,hm..it,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8900,"photograph,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26089,"this?""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26109,trappin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
8869,head',False,False,True,10.3409627642517,1,10.3409627642517,False,False
8870,greedier,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26106,"robinson,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26105,(everywhere,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8871,"opportunity,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26103,frail,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8875,"pies,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26100,"whaaat,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26098,justify,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26097,"rebellious,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26095,x-files?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26094,cascade,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26093,saline,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8880,borin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
8881,directed,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26090,g-dogg?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26065,chaaaaahhhhhhhh,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26063,swishers,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8791,"cred,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26037,tuba,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8923,"beasts,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26034,out...,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26033,f.o.i.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8924,illustrated,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26031,hah!!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26030,merkin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
26029,"apollo""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26028,"southbound,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26027,"waistband,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8926,sheist,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26025,"serg,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26024,"kicking,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26023,(mc's),False,False,True,10.3409627642517,1,10.3409627642517,False,False
26022,"'credible,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26021,ground.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26020,"flamin,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26019,gangsta-rap,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8920,termination,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26039,"moist,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26062,"sweating,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8916,elf,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26061,"mistaken,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26060,walk!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8901,forties,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26058,eh?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26057,martini,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26056,d-r.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8904,"company,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26053,maseratis,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8906,eeasy,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8907,worrin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
26050,"reunion,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26049,love'll,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26047,"al-always,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26046,mojo,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26045,"tenn.,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8914,"sporadic,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8915,"(hater),",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8866,"tokin',",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26112,crowe,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26113,"celeste,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8805,explained,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26183,"rivers,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8806,joe's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26181,fo-do',False,False,True,10.3409627642517,1,10.3409627642517,False,False
8807,"dole,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26179,howell,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26178,serums,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26177,h-class,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26176,'he,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8813,improve,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26173,pujam,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26172,pagers,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26171,jalopy,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26170,"areas,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26169,"(ok,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8814,d-o-n-'t,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26167,"suckers,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8816,bully,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26184,majesty,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8803,masscara,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8865,que-bec,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26187,fire),False,False,True,10.3409627642517,1,10.3409627642517,False,False
8792,tanadian,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26205,macauley,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26203,ringleader,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26202,"congress,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26201,marker,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8795,hick,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8797,"distinguished,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26197,brown's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26196,amny,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8799,"fine.""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26194,"legal,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26193,snoopadellic,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26192,family:,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8800,hype+,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8802,male?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26189,cuba,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26188,"yeah-hah,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8818,"hump,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8822,124th,False,True,True,10.3409627642517,1,10.3409627642517,False,False
8824,glitters,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26160,"personal,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8844,gangit,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8846,sexie,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8849,stuffing,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26131,"gaffled,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8850,ready!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26128,resulted,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26127,"drawers""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26126,waterbees,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8856,funny.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26124,name..,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8859,"satisfiction,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26122,lukewarm,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26121,outtie,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26120,recruit,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8861,"""stray",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8863,grou-pie,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8864,"visualize,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8843,crutches,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26136,flip-a-rhyme=a-ripper,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26137,in*,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8833,talkin**,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26159,danger.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
8827,"shift,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
8829,porcupine,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8830,never),False,False,True,10.3409627642517,1,10.3409627642517,False,False
8831,"goner,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26152,"dolo,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26151,"fingling,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26148,table+,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26138,"muthafuka,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26146,"skilled,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
26145,adapts,True,True,True,10.3409627642517,1,10.3409627642517,False,False
8838,signalled,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26142,oozie,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26141,crazy.},False,False,True,10.3409627642517,1,10.3409627642517,False,False
8842,it\'s,False,False,True,10.3409627642517,1,10.3409627642517,False,False
26139,"1800,",False,False,False,10.3409627642517,1,10.3409627642517,False,False
25649,from),False,False,True,10.3409627642517,1,10.3409627642517,False,False
9208,braves,True,True,True,10.3409627642517,1,10.3409627642517,False,False
26388,ty,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9513,"whack,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9514,"despair,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25161,stress?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9517,"get-up,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25159,scheduled,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9519,rocking’,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9523,dial),False,False,True,10.3409627642517,1,10.3409627642517,False,False
9525,(platinum,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25154,farad,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9526,"sparkable,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9527,(eighty-two),False,False,True,10.3409627642517,1,10.3409627642517,False,False
9528,"style""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25150,"spitball,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25149,well?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25148,fragilla,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25147,"pup,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9529,wrecks,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25145,hibby,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25163,d-e-a-t-hin,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25165,"eloquently,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25143,jigalo,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9512,impressive,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9497,leftovers,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9498,viscious,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9499,[assume,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25181,(distressed,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25180,"buzzard,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25179,sonic,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9500,"instinct,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25177,loped,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9501,henessey,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9502,absolut,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25174,spanky-loc,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9506,bat-baddat,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25172,pussy;,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9508,hay!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25170,3-80,False,False,False,10.3409627642517,1,10.3409627642517,False,False
25169,(loving,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9511,cooped,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9530,tuxedo,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9531,gat's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25098,pinch-hittin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
25121,cartwheel,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9549,bisexual,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9550,new-,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9551,peep?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25116,hungs,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9552,"knapsack,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25114,surprised?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25112,door!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25111,3-jt,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25110,purp',False,False,True,10.3409627642517,1,10.3409627642517,False,False
9554,earp,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9556,stingers,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9557,"transcripts,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25104,"mislaid,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9560,phy,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9561,technique],False,False,True,10.3409627642517,1,10.3409627642517,False,False
25101,swatches,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25100,tupper,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25120,"uniforms,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9548,"colgate,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9532,bauer's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9546,"brutus,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25140,"fresh),",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9533,'yall,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25138,two],False,False,True,10.3409627642517,1,10.3409627642517,False,False
9534,unselectable,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9535,you`ll,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25135,"sakina,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25134,endzone,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25133,d-o-double-gi-zee!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25132,harris,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25131,responsible,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9538,"""no!",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9539,force?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25128,niggarole,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9542,unreal,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9543,intervene,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25125,"rooster,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
